objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671768542544162,6122,301,4,130,290,6,257.945576096421,64.1146277066525,25.48853,22.47992,20.95322,19.70045,18.97783,0.7067561,0.1074407,0.03922365,0.02135095,0.0494375
1237671768542545322,6122,301,4,130,1450,6,257.979665287265,64.1161394191169,26.53152,23.47791,22.13051,20.81278,20.32605,0.3196778,0.2508048,0.1052884,0.05165767,0.1607226
1237671768542544789,6122,301,4,130,917,3,257.975825702957,64.1145252486901,22.53642,20.58336,19.73491,19.41858,19.02007,0.4786241,0.03350095,0.02360011,0.02635647,0.08275458
1237671768542544803,6122,301,4,130,931,3,257.988447644086,64.1092581306461,23.95709,22.5587,21.31461,22.83447,21.92596,2.870588,0.3480073,0.1763699,1.044303,2.019726
1237671768542545321,6122,301,4,130,1449,3,257.979991807804,64.1096142020082,23.21838,23.468,22.37889,22.33465,21.78297,0.6986186,0.3227036,0.173965,0.256887,0.7091854
1237671768542544453,6122,301,4,130,581,6,257.957391806753,64.1081841651268,22.96182,20.60356,19.13926,18.4242,18.02516,0.4033291,0.02416041,0.01158071,0.00974245,0.02339535
1237671768542544771,6122,301,4,130,899,6,257.968913109902,64.104700860065,23.34905,23.31277,24.53492,24.53425,24.3201,0.5467417,0.2066059,0.5084944,0.5372068,0.3362231
1237671939804627287,6162,301,3,134,343,3,258.288642216542,64.0987527031121,21.56806,19.40719,18.59274,18.17607,17.93467,0.2285602,0.01482901,0.01088381,0.01083465,0.03042166
1237671939804627830,6162,301,3,134,886,3,258.272113108634,64.1011523672207,24.15678,22.77895,23.23106,23.33064,22.30203,1.195638,0.1777226,0.3718841,0.5535419,0.743129
1237671939804627609,6162,301,3,134,665,6,258.279857331988,64.0975217566504,24.56009,20.85235,19.50501,18.74294,18.43731,0.9583951,0.02926186,0.01434602,0.01132753,0.02714411
1237671939804627870,6162,301,3,134,926,3,258.3097798556,64.103886468147,22.4662,22.26836,21.62152,21.53031,20.75828,0.3890985,0.121859,0.1006087,0.1345402,0.2692475
1237671939804627267,6162,301,3,134,323,6,258.264458193793,64.1102920025748,24.91845,24.04692,22.78933,22.28114,22.37037,1.038454,0.4178059,0.2085139,0.1902695,0.6115482
1237671939804627831,6162,301,3,134,887,3,258.270759021231,64.106046063236,23.46832,22.0641,21.03527,20.43249,20.21648,0.717791,0.08761622,0.05071487,0.04296017,0.1384459
1237671939804627288,6162,301,3,134,344,3,258.287998578483,64.1006972814059,24.07253,22.40333,21.80327,21.37684,21.91537,1.060496,0.1185587,0.09935112,0.09712294,0.5455285
1237671768542609854,6122,301,4,131,446,3,258.272868845603,64.1286247199639,22.76933,21.17543,20.34156,20.08723,19.95764,0.6551163,0.05751323,0.04078818,0.04877666,0.2017161
1237671939804627265,6162,301,3,134,321,3,258.265722440786,64.1171180015036,18.47112,16.47559,15.53158,15.08851,14.74372,0.02857237,0.003546358,0.002782618,0.002732409,0.00483278
1237671939804627266,6162,301,3,134,322,6,258.26239682934,64.1211808208187,23.58104,22.7442,21.65573,21.26119,21.55321,0.6809564,0.1343069,0.07188677,0.07104901,0.338655
1237671939804627855,6162,301,3,134,911,3,258.287075674424,64.124410382946,22.54852,22.23929,21.50111,21.92018,21.71673,0.6745858,0.2219833,0.1453921,0.3053729,0.9425114
1237671768542610744,6122,301,4,131,1336,6,258.283236863028,64.1279233241709,24.5962,23.57406,22.22308,21.27914,20.48941,0.9973289,0.2507762,0.1053465,0.06824148,0.1720991
1237671768542609853,6122,301,4,131,445,3,258.276718560689,64.1282893490468,22.26865,19.70593,18.94934,18.57286,18.35546,0.490307,0.02022611,0.01578591,0.01644904,0.05784192
1237671768542609855,6122,301,4,131,447,3,258.27829306053,64.127051462926,22.10862,21.51037,20.41893,20.12752,20.09514,0.3950718,0.08173387,0.05138518,0.0624362,0.2539439
1237671768542610111,6122,301,4,131,703,3,258.270968942504,64.1251349393762,26.33569,22.91127,23.79422,24.0021,21.46825,0.5007293,0.1790725,0.4897662,0.6935301,0.506142
1237671939804628310,6162,301,3,134,1366,3,258.305776782,64.1206522688355,22.65882,23.05908,22.12544,21.94677,21.50288,0.4802603,0.252824,0.1590192,0.1961627,0.5050805
1237671939804627272,6162,301,3,134,328,6,258.273911384283,64.1158760460595,25.06863,23.64324,24.2395,22.76746,22.14274,1.004059,0.3151125,0.5985953,0.2921534,0.5709
1237671939804627270,6162,301,3,134,326,6,258.271009660059,64.1140632236148,25.09392,24.8028,23.33272,23.55864,22.73204,0.9538386,0.5785632,0.3171608,0.4921565,0.6393066
1237671939804628300,6162,301,3,134,1356,3,258.280434821824,64.1112903997903,25.74559,23.23696,21.90684,20.98731,20.51822,0.7350244,0.2394852,0.1059076,0.06830494,0.1792293
1237671939804627709,6162,301,3,134,765,6,258.283033686444,64.1174264587899,21.79261,21.6152,20.68172,20.2914,20.39038,0.1754885,0.0565852,0.03541878,0.03535838,0.146043
1237671939804628298,6162,301,3,134,1354,3,258.277525478343,64.1131252713101,23.15907,23.04679,22.19171,21.68981,21.30177,0.567283,0.1988955,0.1333527,0.1226422,0.3357256
1237671939804627869,6162,301,3,134,925,3,258.304559373155,64.111978497978,24.14595,22.14463,21.41414,21.15124,21.1418,1.497374,0.1277521,0.09815928,0.1160222,0.4401897
1237671939804627860,6162,301,3,134,916,6,258.294558136829,64.1168418962627,24.55401,22.9165,22.41156,22.47737,22.12963,0.9622828,0.1518834,0.1326465,0.1929791,0.475813
1237671768542609419,6122,301,4,131,11,6,258.251648063219,64.1413785618639,14.06452,11.42812,11.17193,11.12917,12.78516,0.006413009,0.0009883192,0.0008952241,0.0009348655,0.01516947
1237671768542609432,6122,301,4,131,24,6,258.259167325519,64.1435516180019,24.37884,25.11438,24.80202,24.3618,21.01174,1.07228,0.6567634,0.6371292,0.625102,0.2928068
1237671768542609423,6122,301,4,131,15,3,258.256209479817,64.142667569537,23.63305,16.33992,16.05074,15.47179,22.21859,7.151516,0.01417288,0.007516485,0.009021531,7.178302
1237671768542609425,6122,301,4,131,17,6,258.257167931561,64.1428490453775,21.6215,25.11422,24.80206,24.36191,21.47768,0.4786554,2.433678,2.751939,2.824823,1.554533
1237671768542609434,6122,301,4,131,26,3,258.248530978763,64.1478627243481,23.35156,25.51698,25.26715,22.48985,22.09939,0.9400315,0.8099035,0.8834763,0.3463672,1.061562
1237671768542609424,6122,301,4,131,16,6,258.254793748045,64.1469639584347,22.9207,25.11431,21.03498,20.44343,19.67123,0.4350263,0.5837608,0.04387754,0.03818453,0.0883619
1237671768542610734,6122,301,4,131,1326,3,258.269988822941,64.1343364512816,22.93449,23.55745,21.92948,21.69534,23.14288,0.5750616,0.3410748,0.1221586,0.1586675,1.020105
1237671768542610143,6122,301,4,131,735,6,258.286917068932,64.1294492871309,25.75565,23.25513,22.47535,21.81662,21.52119,0.607779,0.1940746,0.1290897,0.1071795,0.4001445
1237671768542610144,6122,301,4,131,736,6,258.284476395222,64.1372472774761,23.90184,22.68117,21.09962,19.74662,19.05539,0.8286448,0.1212416,0.0424911,0.02114112,0.05135246
1237671768542544871,6122,301,4,130,999,6,258.011010440885,64.1539071072987,24.38022,21.64665,20.32391,19.68112,19.29264,0.9746399,0.05327744,0.02420859,0.02051475,0.06250378
1237671939804628286,6162,301,3,134,1342,6,258.258532161326,64.0961818187446,26.08407,23.23399,21.78727,20.41998,19.77298,0.4497433,0.1977836,0.07847302,0.0350447,0.07593149
1237671939804627824,6162,301,3,134,880,3,258.267212549729,64.0961479515959,25.12544,22.57054,21.50068,21.18757,21.19555,1.218711,0.1520476,0.08684817,0.09694907,0.3673881
1237671939804627825,6162,301,3,134,881,6,258.26609532567,64.1037045612981,24.8003,22.75552,21.45241,20.09405,19.42224,0.9499527,0.1332705,0.0596168,0.02757083,0.05791726
1237671939804628280,6162,301,3,134,1336,6,258.247675131232,64.0990624744502,24.76326,24.00959,22.68384,21.87887,21.86208,1.030754,0.3857422,0.1848177,0.1282866,0.4469555
1237671939804627268,6162,301,3,134,324,6,258.260357517907,64.1132602768936,22.24745,24.34657,23.95437,22.83034,22.08467,0.2332989,0.4459078,0.438681,0.2575639,0.4686752
1237671939804627703,6162,301,3,134,759,6,258.253957625146,64.1116858221229,21.69712,24.66297,24.79772,23.50509,23.33246,0.1657968,0.5842841,0.6707553,0.4934696,0.6069167
1237671939804627271,6162,301,3,134,327,6,258.261446232608,64.1121643522127,24.41113,25.22,23.08153,24.6995,22.29808,1.043178,0.6099015,0.2626064,0.5982683,0.5915772
1237671939804627788,6162,301,3,134,844,3,258.243033162574,64.1092104028386,23.43826,21.1415,20.39648,20.10665,19.93155,0.825844,0.04642546,0.03439741,0.03779053,0.126712
1237671939804627805,6162,301,3,134,861,3,258.248884696728,64.1119103775385,23.36567,22.34876,21.59457,21.45646,21.52243,0.9539917,0.1553435,0.1125731,0.1445611,0.5837938
1237671939804562164,6162,301,3,133,756,6,258.21906584419,64.1062985417343,22.15939,21.32775,21.01644,20.90938,20.86738,0.214606,0.04158607,0.04143146,0.05111008,0.1883057
1237671939804562653,6162,301,3,133,1245,3,258.223728459029,64.1081130035249,25.12978,21.87997,21.08064,20.98132,20.55305,1.48917,0.1009833,0.07401671,0.1026296,0.2671868
1237671939804627793,6162,301,3,134,849,3,258.248175364377,64.1021394043378,22.60557,22.06233,21.42218,20.96164,20.55205,0.4360807,0.1016346,0.08506703,0.0799613,0.2216935
1237671939804561693,6162,301,3,133,285,6,258.24085764892,64.1044370072708,17.73528,16.5034,16.09865,15.94936,15.89411,0.011496,0.00372841,0.003927274,0.004298697,0.006525142
1237671768542610080,6122,301,4,131,672,3,258.241780417778,64.1293261484774,24.56373,21.67144,21.0058,20.7633,20.84996,2.217263,0.1040797,0.08636526,0.1193974,0.5451982
1237671768542610087,6122,301,4,131,679,3,258.248130832223,64.1292473680759,25.74665,21.80467,20.89981,20.57541,20.49994,0.9716435,0.08242537,0.0557568,0.0625416,0.2745045
1237671768542610965,6122,301,4,131,1557,6,258.242517109361,64.1313113655806,24.64827,24.34167,24.61284,22.40165,23.73373,1.046388,0.4410352,0.5481843,0.1876977,0.5399734
1237671939804627269,6162,301,3,134,325,6,258.256418951884,64.1160066806407,24.61223,25.01255,23.26639,24.04993,23.56481,1.044897,0.600975,0.300038,0.5927705,0.5124331
1237671768542610073,6122,301,4,131,665,3,258.241433559461,64.122486136532,23.52115,22.16948,21.60001,21.52584,20.95742,0.7060977,0.0846274,0.07015471,0.09521299,0.2803187
1237671768542610058,6122,301,4,131,650,3,258.236623927574,64.123026876311,23.23242,23.04112,22.46926,22.50588,21.75789,0.6775307,0.2065661,0.1796493,0.2790784,0.6448455
1237671768542610079,6122,301,4,131,671,6,258.240493363689,64.1281520529561,22.86156,24.3958,22.30349,21.00083,20.05427,0.411157,0.4451306,0.1147469,0.05593351,0.1212064
1237671768542610062,6122,301,4,131,654,3,258.234866384276,64.1275426159779,23.36918,23.1946,23.0606,22.14398,21.34606,0.5930612,0.1869089,0.2131799,0.1488976,0.3537793
1237671768542545146,6122,301,4,130,1274,6,258.169931875522,64.1209318605357,24.64282,22.43775,21.64143,21.56817,20.84053,1.013064,0.1026993,0.0672409,0.09210417,0.2429921
1237671768542545147,6122,301,4,130,1275,3,258.170903213422,64.1226193060516,23.01381,24.16994,22.92939,22.04242,22.06364,0.4733939,0.4113449,0.2023657,0.143438,0.617215
1237671939804562622,6162,301,3,133,1214,6,258.203771814055,64.113337291944,23.3793,22.02598,21.64856,21.55369,22.60419,0.5674169,0.07254609,0.0691389,0.08738157,0.5459216
1237671768542545176,6122,301,4,130,1304,3,258.193344949637,64.1258461259893,26.06523,21.59278,20.08327,19.43138,18.91173,0.871885,0.08073265,0.03249119,0.02756054,0.07969946
1237671939804561994,6162,301,3,133,586,6,258.188629955979,64.1169053448258,24.01338,24.05267,24.70805,20.92636,22.12404,0.8458704,0.3929951,0.5773306,0.06020406,0.4790735
1237671939804561993,6162,301,3,133,585,6,258.190074458093,64.117054249814,21.02777,18.48585,17.0896,16.00688,15.44517,0.08929648,0.007234769,0.004804869,0.004335448,0.005601485
1237671939804562990,6162,301,3,133,1582,3,258.20765543805,64.1182026983061,23.74966,24.55291,23.97051,21.9989,21.2458,0.8029721,0.5407062,0.4991756,0.1471605,0.2920856
1237671768542545202,6122,301,4,130,1330,3,258.205293103745,64.1226383148711,22.64858,21.02371,20.19143,20.04383,19.61548,0.8529366,0.07185581,0.05471078,0.07032618,0.223669
1237671939804562636,6162,301,3,133,1228,3,258.216850432635,64.1091950597405,22.05563,21.19062,20.47575,20.12852,19.95206,0.2662365,0.04848972,0.03730271,0.03951385,0.1319457
1237671939804562641,6162,301,3,133,1233,3,258.217845797997,64.1127678767539,23.16858,20.51666,19.7723,19.41342,19.1308,0.9073503,0.03473178,0.02673234,0.02844917,0.08618196
1237671939804627701,6162,301,3,134,757,3,258.244429156959,64.115788905713,20.98776,20.04126,19.27198,18.86724,18.66007,0.1262078,0.02189042,0.01635433,0.01644421,0.04995624
1237671939804562994,6162,301,3,133,1586,6,258.234045997811,64.1113367069816,25.67794,24.5191,22.78215,21.71738,21.60785,0.6976172,0.5357288,0.204724,0.1152027,0.3878702
1237671939804562658,6162,301,3,133,1250,3,258.226285038335,64.1137668885985,24.92319,22.13225,21.47609,21.15058,21.45774,1.368307,0.1103313,0.08800559,0.09474961,0.4655082
1237671939804562638,6162,301,3,133,1230,3,258.213838140662,64.1174148759448,23.16256,22.0428,21.4922,21.28723,21.78389,0.5946537,0.08731383,0.0761913,0.09020204,0.4970386
1237671768542544427,6122,301,4,130,555,6,258.189766968066,64.1703433605431,21.88098,19.22221,17.86927,17.11764,16.68833,0.1826509,0.01043449,0.006707464,0.006103856,0.01022536
1237671768542544437,6122,301,4,130,565,6,258.196835517243,64.1702903977443,21.31931,18.61709,17.26879,16.6793,16.35223,0.1163605,0.007672138,0.005701712,0.005590097,0.008605179
1237671768542610040,6122,301,4,131,632,6,258.211323013295,64.1669157140451,23.60845,25.00158,24.60397,22.65319,23.29847,0.6922324,0.5343956,0.5250925,0.2162691,0.6374847
1237671768542610039,6122,301,4,131,631,3,258.209216675527,64.1665404700883,21.89938,20.58812,19.70626,19.37357,19.2776,0.3258984,0.03753281,0.0262206,0.02863951,0.1197127
1237671768542610959,6122,301,4,131,1551,6,258.218240573901,64.1646084182986,25.22561,23.74119,23.93346,22.481,22.03611,0.8475699,0.2866991,0.3981501,0.1875631,0.5570502
1237671768542609947,6122,301,4,131,539,3,258.226695740265,64.1632700563847,23.45455,25.03528,22.33109,21.20986,20.61894,0.871353,0.7428017,0.1699956,0.09504396,0.2738862
1237671768542545588,6122,301,4,130,1716,6,258.159510784534,64.1608998559028,25.35364,23.68654,23.16397,22.3283,21.21124,0.8522428,0.3001624,0.2602105,0.1899753,0.3457602
1237671768542544418,6122,301,4,130,546,6,258.18645126037,64.1590341738552,20.02163,17.64155,16.664,16.29622,16.07938,0.04531196,0.005191002,0.00507562,0.005268816,0.007619442
1237671768542544067,6122,301,4,130,195,6,258.168320114779,64.1574689933542,21.594,18.97385,17.87106,17.46072,17.24309,0.1444872,0.009181061,0.006746513,0.006669489,0.01398577
1237671768542544071,6122,301,4,130,199,3,258.175799462854,64.157164542568,24.24829,24.36759,22.77048,23.07742,22.11489,1.032358,0.4826257,0.1898173,0.3506549,0.6574001
1237671768542545177,6122,301,4,130,1305,3,258.182322324478,64.1553814410729,26.62466,20.50665,19.67599,19.2602,19.24808,0.6325185,0.03728219,0.02704091,0.02782745,0.124725
1237671768542545179,6122,301,4,130,1307,3,258.178961457576,64.1665692918919,26.25173,22.00732,21.23082,20.74471,20.2615,0.5752788,0.09068746,0.06739725,0.06578046,0.2019075
1237671768542545180,6122,301,4,130,1308,3,258.174441669035,64.1672157096042,22.14598,21.37825,20.90403,20.81898,20.62198,0.3555183,0.06389625,0.06290693,0.09532329,0.3464017
1237671768542544414,6122,301,4,130,542,6,258.177539090492,64.1607756413644,21.67988,19.289,18.40888,18.08546,17.93243,0.1533268,0.0108077,0.008210496,0.00837061,0.02184179
1237671768542544069,6122,301,4,130,197,3,258.173031378023,64.1591880411765,23.04757,22.40188,22.34839,21.48302,21.90285,0.594637,0.123659,0.1654214,0.132497,0.7137642
1237671768542544070,6122,301,4,130,198,3,258.169574883266,64.1592482139957,23.76423,23.01956,22.3379,22.01025,21.90296,0.8181416,0.1736546,0.1278507,0.1429135,0.5643014
1237671768542544068,6122,301,4,130,196,6,258.169928360351,64.160167540211,20.48386,19.7727,19.76213,19.75395,19.56475,0.06152029,0.01422701,0.01669653,0.02115166,0.07695598
1237671768542544066,6122,301,4,130,194,6,258.168599008231,64.1617539112945,18.75113,17.47942,17.04152,16.87874,16.80476,0.02085773,0.004915871,0.005410979,0.005808685,0.01088935
1237671768542609421,6122,301,4,131,13,6,258.248043902808,64.1412963179302,24.63464,21.40495,24.80202,24.3618,22.82689,1.356354,0.08608231,0.7585801,0.7018909,0.8153803
1237671768542609422,6122,301,4,131,14,3,258.246829052323,64.1399860233909,22.83986,16.45017,16.40593,15.64652,24.46426,4.175753,0.009088565,0.01070882,0.007623778,3.838776
1237671768542609431,6122,301,4,131,23,6,258.244735078443,64.1393314641304,23.3998,25.11437,24.80202,24.3618,21.20936,0.6801373,0.6789951,0.6460169,0.6365351,0.3492161
1237671768542609429,6122,301,4,131,21,6,258.246047292801,64.1450329753555,24.63461,23.50961,22.89259,22.93355,22.82689,1.044847,0.2673267,0.2037405,0.2982055,0.7510915
1237671768542609564,6122,301,4,131,156,6,258.225580124966,64.1527392663845,25.29747,20.1213,18.71857,17.93945,17.48605,0.8165033,0.01757738,0.00945965,0.007902024,0.0161817
1237671768542545469,6122,301,4,130,1597,6,258.201935158832,64.149565058125,22.58297,23.56602,22.76467,22.84265,21.42274,0.3390447,0.2702308,0.1830351,0.2822202,0.4006295
1237671768542610706,6122,301,4,131,1298,3,258.217993226577,64.14462244771,24.7841,24.39767,22.32081,21.38391,20.94466,1.192923,0.5277309,0.1487164,0.09746788,0.3144439
1237671768542610035,6122,301,4,131,627,3,258.21358700883,64.1490322712323,25.46275,22.86635,22.11339,21.68158,22.616,0.922323,0.1687701,0.1220117,0.1332733,0.8837336
1237671768542610956,6122,301,4,131,1548,3,258.209427615873,64.1487323892831,23.75754,23.06078,22.38486,21.37298,20.83099,1.439675,0.3067024,0.2493227,0.1547168,0.4554457
1237671768542609433,6122,301,4,131,25,3,258.241935491569,64.1480431119871,26.86965,22.44043,26.41981,23.47746,22.31218,0.4831291,0.186475,0.5167865,0.9499953,1.372718
1237671768542545207,6122,301,4,130,1335,3,258.197644738029,64.1513142131879,25.75997,22.10699,21.13205,21.09024,20.52036,1.372109,0.1529593,0.1082997,0.1536851,0.4243194
1237671768542610033,6122,301,4,131,625,6,258.209390405877,64.1537840034514,23.04793,22.41379,20.98514,20.11438,19.64859,0.453848,0.09714576,0.03878679,0.02726383,0.08282941
1237671768542545467,6122,301,4,130,1595,3,258.194064504604,64.1591344622158,24.87304,23.85606,22.4204,21.56905,21.4889,1.124461,0.3594682,0.1476847,0.1054367,0.4605998
1237671768542545217,6122,301,4,130,1345,3,258.202267654917,64.1547992822853,22.58196,20.54221,19.80824,19.41336,19.07947,0.4654275,0.0296089,0.02334032,0.02443977,0.07997654
1237671768542610055,6122,301,4,131,647,6,258.219668996825,64.1621971632058,23.33736,20.79659,19.7121,19.27528,19.01164,0.5668801,0.027604,0.01611901,0.01544103,0.04887461
1237671768542545197,6122,301,4,130,1325,6,258.187959116981,64.1620130414324,22.53248,22.86865,22.61246,22.93474,21.76173,0.3231618,0.1486071,0.1554153,0.2916561,0.4991641
1237671768542545472,6122,301,4,130,1600,3,258.197798440562,64.167971065375,23.38843,23.36648,22.0836,21.84789,22.87551,1.031295,0.3640684,0.2448869,0.2168809,1.328639
1237671768542545466,6122,301,4,130,1594,3,258.189401149211,64.1667167162215,25.06553,24.47387,22.91203,22.53256,21.83314,1.01371,0.5013784,0.2116092,0.2278889,0.5498323
1237671768542610700,6122,301,4,131,1292,6,258.205804592687,64.15990868675,23.83408,24.24284,22.67811,22.29275,21.8524,0.7935478,0.4051385,0.1540153,0.160624,0.496923
1237671768542544274,6122,301,4,130,402,3,258.056998917746,64.1410023518386,19.24696,17.34149,16.46408,16.05598,15.71056,0.06259227,0.005955729,0.004594705,0.004568471,0.01137515
1237671768542545377,6122,301,4,130,1505,6,258.050067698241,64.1477330725726,25.98098,24.1644,22.2294,21.47694,21.11554,0.52505,0.4079508,0.1126043,0.08722682,0.3060929
1237671768542544986,6122,301,4,130,1114,3,258.082583116408,64.1407790609023,23.79881,21.63656,20.96456,20.52383,20.16817,1.537083,0.09377196,0.07938743,0.0882402,0.2783493
1237671768542544303,6122,301,4,130,431,6,258.070159050749,64.1391550336692,24.85591,25.02443,22.57649,21.22574,20.40298,0.997739,0.5768317,0.1555603,0.07231415,0.1709625
1237671768542544302,6122,301,4,130,430,3,258.070586218515,64.1399704700744,21.22803,19.40617,18.5685,18.22316,17.92793,0.1422076,0.01335202,0.009856386,0.0101292,0.0293219
1237671768542544304,6122,301,4,130,432,6,258.07431111628,64.1383731683284,23.72572,24.29997,22.95531,21.2907,20.47234,0.7274074,0.4270614,0.1935963,0.07004019,0.1681702
1237671768542544992,6122,301,4,130,1120,6,258.079728938867,64.152120439572,26.03583,23.23758,21.85114,20.08305,19.3625,0.4977421,0.2018688,0.08055431,0.02795815,0.06792515
1237671768542545390,6122,301,4,130,1518,3,258.068125406579,64.1506724971691,25.34944,24.1219,22.7681,21.50047,20.64839,0.8795544,0.4259471,0.1961985,0.0968276,0.2239244
1237671768542544981,6122,301,4,130,1109,6,258.074104614274,64.1506686910041,23.38297,21.7772,20.48091,19.66026,19.14247,0.5752072,0.05847655,0.02677315,0.02003526,0.05454669
1237671768542545391,6122,301,4,130,1519,3,258.072426874258,64.1435487161188,23.30509,23.58855,22.877,22.9026,23.13313,0.620189,0.2893603,0.2136743,0.3209069,0.7875345
1237671768542545616,6122,301,4,130,1744,3,258.057343512831,64.1498505063307,24.5243,23.52505,22.5398,22.5453,22.24597,1.225911,0.3067384,0.2034295,0.3031481,0.8440343
1237671768542544275,6122,301,4,130,403,3,258.063361572611,64.1422256807378,22.07404,21.57692,20.68064,20.2733,19.67802,0.3115459,0.07295569,0.04823108,0.05039706,0.1378721
1237671768542545389,6122,301,4,130,1517,3,258.0676312258,64.1466840759155,23.16023,23.7582,22.70309,21.93957,21.14854,0.5474833,0.3290703,0.1848079,0.1428432,0.3405586
1237671768542545580,6122,301,4,130,1708,3,258.142819177542,64.1235304134979,24.23047,23.9072,23.03655,21.97328,23.8284,1.178566,0.4107237,0.2764898,0.1680517,0.6555804
1237671768542544359,6122,301,4,130,487,6,258.14500658965,64.1284136373226,19.94497,18.95821,18.72295,18.62794,18.62332,0.04282799,0.009053368,0.009421784,0.01073254,0.03644469
1237671768542545063,6122,301,4,130,1191,3,258.130337136356,64.1250367423542,25.67682,22.67987,22.73674,22.38784,21.46201,0.9679436,0.1756984,0.2544483,0.2892537,0.5967638
1237671768542544345,6122,301,4,130,473,6,258.132685723688,64.1263992144889,24.40288,24.06562,23.01132,24.01625,22.30433,0.9959108,0.3759358,0.2100973,0.5286337,0.6661477
1237671768542544344,6122,301,4,130,472,3,258.136014035199,64.1275075932654,19.94204,18.80012,18.41983,18.16204,17.99081,0.06661948,0.01031613,0.01082503,0.01251604,0.04365632
1237671768542544348,6122,301,4,130,476,6,258.133180018941,64.1389755840474,19.15617,17.37447,16.72714,16.50743,16.39252,0.02619147,0.004759564,0.005084426,0.005365858,0.008786911
1237671768542545436,6122,301,4,130,1564,3,258.1384162781,64.1300357185366,23.36766,23.47145,22.69531,23.22656,22.75374,0.6257751,0.2579187,0.1790562,0.39434,0.8095472
1237671768542545631,6122,301,4,130,1759,3,258.115367752875,64.1582779957373,22.76828,23.95842,22.69654,21.89473,21.30706,0.5019407,0.4801023,0.2683413,0.1859794,0.5191356
1237671768542544479,6122,301,4,130,607,3,258.126878600129,64.1585676275973,19.31874,17.92492,17.22713,16.83624,16.59941,0.07251608,0.009471771,0.009775147,0.007820112,0.02606878
1237671768542544480,6122,301,4,130,608,3,258.122169132128,64.1584768522612,21.94372,20.30524,19.7801,19.52667,19.36707,0.4278328,0.03690804,0.03445216,0.04114058,0.1605106
1237671768542545029,6122,301,4,130,1157,6,258.095156065101,64.1573205757732,23.82176,23.13595,22.96631,22.37456,21.82833,0.8605743,0.1949435,0.2258615,0.2042685,0.5518784
1237671768542545582,6122,301,4,130,1710,3,258.139650114626,64.1417527462894,23.29491,24.23634,22.53907,21.46162,20.58116,0.8800233,0.6692863,0.2490604,0.1473583,0.3200594
1237671768542545434,6122,301,4,130,1562,6,258.129824022464,64.14395339161,25.26317,23.31874,22.56733,22.29344,22.03249,1.075751,0.2639318,0.1910772,0.2292239,0.7523211
1237671768542544349,6122,301,4,130,477,6,258.130811823388,64.1405877664525,22.37253,25.12181,25.33342,24.18819,22.60893,0.2714173,0.5422871,0.4610792,0.5293652,0.6993788
1237671768542545424,6122,301,4,130,1552,3,258.11510217779,64.1459766149674,26.26571,24.67854,22.09111,22.84896,24.18062,0.6361465,0.7727086,0.1574371,0.4540514,0.6216484
1237671768542545422,6122,301,4,130,1550,3,258.114554939799,64.1396950377478,23.46331,24.86691,22.75228,22.50614,21.61822,0.726116,0.6295057,0.2027773,0.2438217,0.5207127
1237671768542545575,6122,301,4,130,1703,6,258.120031839621,64.1424820558002,23.93525,26.21086,24.87524,22.30812,20.68881,0.8279322,0.3403701,0.5187828,0.1646122,0.2043142
1237671768542545413,6122,301,4,130,1541,3,258.097011311217,64.1513223026122,25.44367,24.06873,23.07592,22.17908,21.80247,0.9355106,0.4528542,0.288248,0.1948234,0.630187
1237671768542545412,6122,301,4,130,1540,6,258.09971866619,64.1504295261154,25.18215,24.09094,22.48092,21.32832,20.32158,0.9312956,0.4063449,0.1483195,0.08207541,0.1649938
1237671768542544323,6122,301,4,130,451,6,258.088741811411,64.1486077090782,20.93823,18.17908,16.92509,16.42521,16.15111,0.08380474,0.006334907,0.005291084,0.005271891,0.007839337
1237671768542544020,6122,301,4,130,148,6,258.096790784756,64.1355421691211,17.52702,16.34736,15.9725,15.85269,15.81938,0.0109352,0.003759834,0.004624841,0.00494487,0.006811009
1237671768542545399,6122,301,4,130,1527,3,258.086943493062,64.139531937239,22.55266,23.57471,22.06013,22.03645,21.39109,0.3848195,0.32497,0.1243919,0.1831015,0.4817322
1237671768542544330,6122,301,4,130,458,3,258.09565997341,64.1412793792104,18.60036,17.58181,17.21232,16.87282,16.75275,0.02774484,0.005449689,0.005587596,0.005799299,0.01865969
1237671768542544331,6122,301,4,130,459,6,258.094786849999,64.1385123710902,24.2639,23.9683,23.27857,22.45135,22.03463,0.9324813,0.3447418,0.2511543,0.1865199,0.5604976
1237671768542544997,6122,301,4,130,1125,3,258.087363964859,64.1437479348258,26.38003,21.38787,20.95203,20.94142,21.23676,0.8990411,0.08863602,0.08936545,0.1366223,0.8205519
1237671768542545040,6122,301,4,130,1168,6,258.109203626797,64.1394721004466,22.47275,21.45967,21.25454,21.09418,20.73981,0.2873774,0.04615945,0.04849946,0.06060447,0.2149548
1237671768542544387,6122,301,4,130,515,6,258.155359081508,64.1470202189138,21.11278,19.40166,18.92403,18.72779,18.65542,0.09791682,0.01149656,0.01039746,0.01131512,0.03718256
1237671768542545609,6122,301,4,130,1737,6,258.180606196018,64.1514572487787,24.44165,25.13741,24.66792,24.72139,20.32552,0.9976669,0.5455809,0.5345207,0.5181194,0.1516926
