objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237657189833835192,2728,301,1,449,696,3,5.38878113108808,-0.936334679387315,24.59153,22.32933,20.87423,22.86785,20.01494,2.763838,0.3140818,0.1305245,1.117217,0.3259562
1237657189833834524,2728,301,1,449,28,6,5.38550622851915,-0.93566294187961,24.54976,22.43564,21.92359,21.59319,21.87588,0.8191937,0.1073614,0.08831768,0.09699768,0.408253
1237657189833834531,2728,301,1,449,35,6,5.37959537837958,-0.944942175098552,23.89002,24.34238,23.76444,22.19045,22.52303,0.6842983,0.4662631,0.3949709,0.1624482,0.5486768
1237657189833834530,2728,301,1,449,34,6,5.37954869729475,-0.938633314309811,24.65939,24.20008,22.91254,23.13065,21.62327,0.7991161,0.4305885,0.2039715,0.350037,0.3460909
1237657189833834525,2728,301,1,449,29,3,5.37877064003089,-0.943888622632869,24.09588,25.76495,23.16071,21.2212,21.02108,0.7410857,0.478952,0.2454014,0.07032511,0.2145905
1237657189833835187,2728,301,1,449,691,3,5.38595794076349,-0.945063110646582,24.38799,22.76302,22.47059,22.26901,22.38628,0.9015085,0.1562391,0.1592513,0.1994735,0.6016212
1237657189833835185,2728,301,1,449,689,6,5.38366395701638,-0.944060676116629,24.00221,22.62329,21.53443,20.97805,20.80025,0.7127811,0.1245137,0.06274395,0.05711987,0.1784563
1237657189833834553,2728,301,1,449,57,6,5.3801650403413,-0.938457754291358,24.69336,24.28199,23.18734,23.70467,21.28819,0.8595442,0.4904141,0.3116882,0.5351162,0.2891362
1237657189833834542,2728,301,1,449,46,6,5.38095331380873,-0.938226779305601,25.03749,22.94718,23.54256,24.53812,22.11217,0.7857832,0.171788,0.3559192,0.5961174,0.4881239
1237657189833834550,2728,301,1,449,54,6,5.38279452247764,-0.94038638211164,24.59,24.63203,23.18629,24.62041,22.86401,0.8368516,0.5309271,0.2542764,0.5688452,0.5670551
1237657189833834563,2728,301,1,449,67,3,5.38343234426492,-0.94103437030098,25.06043,24.57417,23.77252,23.78881,22.68297,0.8841203,0.6199576,0.4953914,0.6848212,0.7077796
1237657189833835494,2728,301,1,449,998,3,5.38317461848987,-0.91307876390031,22.20782,22.71659,21.61431,21.53268,21.32723,0.2978502,0.2249023,0.1234345,0.1711786,0.498413
1237657189833835195,2728,301,1,449,699,6,5.38902434405031,-0.913927883780703,22.43686,22.20465,22.216,21.63285,21.78505,0.2303353,0.0878842,0.1104902,0.09852824,0.3799967
1237657189833834848,2728,301,1,449,352,3,5.38576680327219,-0.914413301100855,23.57104,24.17141,21.95887,21.16466,20.69689,0.6445237,0.5049691,0.1086569,0.07992954,0.1939266
1237657189833834847,2728,301,1,449,351,3,5.38658130415502,-0.912664669923514,20.78127,19.36166,18.26114,17.78224,17.49709,0.123282,0.01879075,0.01101495,0.01044884,0.02632888
1237657189833835693,2728,301,1,449,1197,3,5.40305344948047,-0.92639869540342,25.94787,25.69674,23.74974,21.62769,24.01432,0.7568742,0.8845599,0.7146464,0.1802904,0.6058978
1237657189833835698,2728,301,1,449,1202,3,5.40901788912345,-0.908276163539512,24.37859,23.34356,23.71712,22.17957,22.95763,0.8982968,0.2596718,0.4417108,0.1896468,0.6582698
1237657189833835238,2728,301,1,449,742,6,5.40737166732663,-0.914691175461374,25.0731,22.3987,21.80693,21.41013,21.17016,0.7688072,0.10857,0.08407738,0.0876577,0.2567306
1237657189833835505,2728,301,1,449,1009,3,5.39327898670228,-0.924043056802343,23.89427,24.51733,21.63758,20.98755,20.43046,0.8836948,0.6981765,0.101316,0.08577116,0.186463
1237657189833834964,2728,301,1,449,468,3,5.39746035810884,-0.925008323140212,21.34431,20.5443,20.12264,19.91691,20.01383,0.1666857,0.04066851,0.04049021,0.05022848,0.1942198
1237657189833834583,2728,301,1,449,87,6,5.40355023794609,-0.918569838287846,18.78848,17.01195,16.30758,16.04654,15.83229,0.01806583,0.004686125,0.004985251,0.004877511,0.006371156
1237657189833834861,2728,301,1,449,365,3,5.40913696293381,-0.918925265926932,21.93009,19.84835,18.75288,18.28442,18.00749,0.2267239,0.02013022,0.01171098,0.01118562,0.02786278
1237657189833835524,2728,301,1,449,1028,3,5.41227568116392,-0.883163674369245,23.23627,23.88629,22.59689,23.38142,22.36133,0.5412518,0.4374444,0.2012245,0.5323542,0.6708192
1237657189833835523,2728,301,1,449,1027,3,5.40933166252296,-0.886709243760523,23.38182,22.84806,21.73374,20.64529,20.17806,0.6579297,0.2046574,0.1082828,0.06110877,0.1473237
1237657189833834857,2728,301,1,449,361,6,5.40579562248166,-0.893278285945551,22.00424,19.99091,19.24863,19.00203,19.05433,0.1619647,0.01703821,0.01240215,0.01334074,0.04145851
1237657189833835253,2728,301,1,449,757,6,5.41126669701566,-0.890422488712621,23.30114,21.84775,20.57235,19.43228,18.74033,0.4600233,0.06582363,0.02934424,0.01745743,0.03246709
1237657189833834579,2728,301,1,449,83,6,5.40109431386975,-0.899592275963803,16.54539,14.99981,14.22074,14.71491,13.99831,0.007433922,0.004721171,0.003335819,0.01640354,0.005708248
1237657189833834581,2728,301,1,449,85,3,5.40045770950314,-0.902172688967134,21.45802,23.20856,19.01422,18.74477,20.89792,0.7946877,1.796135,0.06235016,0.0723107,1.869562
1237657189833834580,2728,301,1,449,84,3,5.39960318323745,-0.897876036811282,23.24621,22.16083,21.52469,20.42115,19.84556,0.4567082,0.1380912,0.06500458,0.09183081,0.09867988
1237657189833835251,2728,301,1,449,755,3,5.41091244532208,-0.901753505445737,25.29315,21.92237,21.17517,20.99608,21.03706,1.377702,0.1337027,0.09958383,0.1264746,0.4752098
1237657189833835252,2728,301,1,449,756,6,5.41085000114322,-0.902475712966838,25.97527,24.34683,25.41218,22.70729,22.55522,0.4172151,0.4711458,0.4796366,0.2457261,0.540598
1237657189833835254,2728,301,1,449,758,6,5.41148960767759,-0.895084676840645,23.57081,22.91518,22.1744,21.7462,21.40183,0.5956765,0.1752102,0.1201067,0.1228079,0.3200966
1237657189833835520,2728,301,1,449,1024,6,5.40677665139117,-0.901886396055057,23.34142,22.94793,22.2731,21.96885,22.15924,0.5143501,0.1805141,0.1310203,0.1492795,0.5335918
1237657189833834967,2728,301,1,449,471,6,5.40193027902035,-0.903879000900632,21.71187,20.99927,20.61558,20.48203,20.43906,0.1263776,0.0338779,0.03021148,0.03774092,0.1295369
1237657189833835695,2728,301,1,449,1199,3,5.4056429053806,-0.89708313954337,23.20827,22.99511,22.63436,21.27582,20.64199,0.7569141,0.3101462,0.3154971,0.1418604,0.2990306
1237657189833834968,2728,301,1,449,472,3,5.40338051191776,-0.904874897238833,22.01946,21.11189,20.15569,19.67998,19.40561,0.2311266,0.05076852,0.03067177,0.02949372,0.08271439
1237657189833835788,2728,301,1,449,1292,3,5.39756269027146,-0.90808157565855,23.60487,23.9702,22.39169,22.08771,21.94323,0.7524571,0.5210103,0.1932984,0.246978,0.6367702
1237657189833835687,2728,301,1,449,1191,6,5.39104848862951,-0.925814656165806,23.98582,26.01666,25.51758,22.45024,23.391,0.6998386,0.4197768,0.4545778,0.1995061,0.4919447
1237657189833835223,2728,301,1,449,727,6,5.39760839337072,-0.918800329936573,25.2931,21.93859,20.57694,20.14876,20.02826,0.6704367,0.07062478,0.02945423,0.02929654,0.09241313
1237657189833835225,2728,301,1,449,729,3,5.39849711625982,-0.916595916254564,21.95917,20.2717,19.71985,19.48345,19.30268,0.2991625,0.03387308,0.03097116,0.03565472,0.108532
1237657189833835209,2728,301,1,449,713,6,5.39500519610283,-0.911544388603778,25.49905,22.77242,25.28103,23.54616,23.36869,0.5911949,0.1425468,0.5068549,0.4463696,0.491843
1237657189833835671,2728,301,1,449,1175,6,5.36638574600306,-0.882463865164027,25.72424,26.08545,25.34229,22.52792,22.48593,0.5118806,0.3995073,0.4937673,0.2102402,0.5256996
1237657189833835785,2728,301,1,449,1289,3,5.3584690985769,-0.890946388727895,23.47475,25.12821,22.26062,24.52272,21.94792,0.7157699,0.8596414,0.181309,0.9305784,0.6613466
1237657189833835450,2728,301,1,449,954,3,5.3575514081715,-0.887841291108,23.50665,23.04346,22.20629,22.10461,22.04073,0.8566173,0.2932055,0.1937685,0.2621064,0.7736048
1237657189833835121,2728,301,1,449,625,3,5.36151258577752,-0.887673937167737,22.95871,22.14303,22.39804,22.01375,23.1057,0.5511689,0.1331206,0.2385384,0.2518385,0.9805826
1237657189833835129,2728,301,1,449,633,6,5.36464041160286,-0.88818536217959,23.49743,22.80325,22.42952,20.8572,19.71656,0.6214235,0.1735545,0.1674286,0.06328617,0.08630269
1237657189833835464,2728,301,1,449,968,3,5.36563255886347,-0.902740086724526,24.30959,23.78535,22.43884,21.77814,21.48223,0.9158601,0.3725581,0.1651528,0.1344024,0.3629513
1237657189833835124,2728,301,1,449,628,6,5.36172497456289,-0.903130753342742,25.88032,22.58813,20.90393,19.37804,18.53725,0.4577118,0.1226666,0.03835043,0.01701945,0.0283957
1237657189833835125,2728,301,1,449,629,3,5.3630919238513,-0.902839264875785,22.00386,21.42118,20.67333,20.46077,20.99796,0.2598456,0.07625316,0.0558705,0.06741332,0.3917116
1237657189833835138,2728,301,1,449,642,3,5.36693643820558,-0.899037242287654,25.39995,22.71362,22.31868,21.92215,22.57145,0.807574,0.1680811,0.159334,0.167369,0.704403
1237657189833834832,2728,301,1,449,336,3,5.36171935577624,-0.896692052109875,22.50841,19.6612,18.45169,17.96182,17.63796,0.3869632,0.01804682,0.009971073,0.009330086,0.02156756
1237657189833834564,2728,301,1,449,68,3,5.36645046376873,-0.926270410150703,25.21296,23.32395,23.85825,23.30132,21.48833,0.8362472,0.2676273,0.5579849,0.510479,0.4060132
1237657189833834562,2728,301,1,449,66,6,5.36603853653702,-0.925389239135045,25.1478,24.02644,24.52094,22.88124,22.82075,0.7957059,0.432196,0.6466531,0.3299053,0.6398773
1237657189833834549,2728,301,1,449,53,6,5.36547373772669,-0.923240182001441,24.9999,23.04292,23.3301,23.59332,22.31386,0.807165,0.1859906,0.303693,0.4971973,0.547875
1237657189833835469,2728,301,1,449,973,3,5.36813013138675,-0.910697646368515,23.02541,22.98617,22.05367,21.82803,21.54413,0.4222127,0.1916416,0.1144236,0.1401493,0.3775995
1237657189833835132,2728,301,1,449,636,3,5.36465401175184,-0.910596327476385,22.78951,22.43084,21.7125,21.22389,21.70582,0.4253826,0.1510427,0.1102005,0.1077153,0.554105
1237657189833835133,2728,301,1,449,637,6,5.36463018998461,-0.911000792206283,24.10588,25.05932,24.98408,23.98241,20.96572,0.7755091,0.6171303,0.608762,0.5957968,0.2215092
1237657189833834556,2728,301,1,449,60,3,5.36390893510747,-0.919371115262832,21.97352,26.12973,23.808,23.1493,23.82936,0.2220756,0.5744031,0.6220307,0.5374467,0.5863705
1237657189833834830,2728,301,1,449,334,3,5.35916605438433,-0.908717509776958,21.37708,19.94192,18.94692,18.42959,18.11488,0.1695143,0.02493647,0.01538843,0.01408204,0.03597535
1237657189833835135,2728,301,1,449,639,3,5.36583730663426,-0.875915375062097,22.05731,20.30582,19.16567,18.6763,18.41266,0.349916,0.03743219,0.02027008,0.01929079,0.05253363
1237657189833834645,2728,301,1,449,149,6,5.36242458311284,-0.878001375307522,20.51368,18.04426,16.93787,16.53156,16.30973,0.05176168,0.006383433,0.005501332,0.005271371,0.007701562
1237657189833835136,2728,301,1,449,640,3,5.36668679733987,-0.861512491374754,23.82845,21.3995,20.33986,19.9697,19.69448,0.8532171,0.05992089,0.03355399,0.03516703,0.09754385
1237657189833835130,2728,301,1,449,634,3,5.36492978276931,-0.864222379124189,23.87265,21.49453,21.08411,20.64323,20.70359,1.12412,0.07868005,0.08040401,0.0854436,0.2873546
1237657189833835120,2728,301,1,449,624,3,5.36150895294764,-0.869853755854274,22.47845,21.07864,20.36947,20.0129,19.92899,0.3418886,0.04942427,0.03861873,0.0408679,0.1403794
1237657189833835465,2728,301,1,449,969,3,5.36670314103731,-0.859410665866435,25.2866,24.1346,21.85226,20.98167,21.03891,1.225978,0.7665694,0.1590489,0.1099579,0.4215011
1237657189833834948,2728,301,1,449,452,6,5.3672452069236,-0.851622809711279,22.48099,25.52304,25.20599,24.62414,23.14758,0.2401143,0.5369104,0.5212281,0.5556964,0.5219172
1237657189833835324,2728,301,1,449,828,3,5.45261253891664,-0.881515446153242,22.60024,22.0783,21.61356,21.38785,21.05195,0.2926173,0.08805041,0.07671728,0.09156692,0.2460191
1237657189833835573,2728,301,1,449,1077,3,5.45105174879899,-0.872410456749992,24.3553,23.27063,21.73048,21.48482,21.11131,1.013525,0.271179,0.09842357,0.1157873,0.2963661
1237657189833835328,2728,301,1,449,832,3,5.45594845025585,-0.847294478998898,22.49791,22.033,20.39368,19.7179,19.29056,0.3728615,0.1201851,0.04046946,0.03301395,0.08020519
1237657189833835317,2728,301,1,449,821,3,5.44396269694522,-0.85491737678582,23.15095,23.37378,22.43411,21.84752,21.73758,0.4604214,0.2772197,0.1618717,0.1421273,0.4311965
1237657189833835564,2728,301,1,449,1068,3,5.44131656081748,-0.855468458454958,23.16704,22.73431,21.82915,21.24947,20.75375,0.6410336,0.2167147,0.1404238,0.1245927,0.2896187
1237657189833835578,2728,301,1,449,1082,3,5.45400876746299,-0.853550157708697,24.50459,24.06669,22.02992,20.86734,20.11777,0.9543025,0.4901597,0.1210445,0.06462662,0.1230412
1237657189833835722,2728,301,1,449,1226,6,5.45217177192347,-0.850178272774944,24.30646,23.23931,23.23241,22.26736,22.31451,0.780062,0.2129016,0.2559207,0.1689857,0.4932692
1237657189833835316,2728,301,1,449,820,3,5.44532100730828,-0.853578574657726,22.52476,20.89686,20.34431,19.9656,19.96895,0.4388964,0.05219151,0.04685333,0.04859511,0.1750165
1237657189833835321,2728,301,1,449,825,3,5.44946241614474,-0.851019474350834,23.36588,21.17339,20.37214,20.03079,19.66922,0.7010579,0.05367604,0.03815074,0.04078803,0.1068658
1237657189833835267,2728,301,1,449,771,3,5.42138382731355,-0.882267700710471,23.83377,21.43797,20.60933,20.25028,19.76723,1.619659,0.1107824,0.07548932,0.08078601,0.1948135
1237657189833834732,2728,301,1,449,236,3,5.42275280950093,-0.875352299829344,23.03369,21.29222,20.33381,19.9438,19.86166,0.4728153,0.05297243,0.0318527,0.03250254,0.1073867
1237657189833835289,2728,301,1,449,793,3,5.43421819323783,-0.881839192608748,22.25149,20.64215,20.06148,19.70621,19.50838,0.3595374,0.04367634,0.03664441,0.03896469,0.1188203
1237657189833834988,2728,301,1,449,492,6,5.43327239542191,-0.87830406571365,22.11684,24.71052,24.23561,24.11139,22.49316,0.2079344,0.6706916,0.6327767,0.7158669,0.670281
1237657189833834743,2728,301,1,449,247,3,5.42792329072347,-0.881063837416096,24.44783,25.35783,23.99986,22.85989,22.70078,0.9480787,0.6949423,0.5725998,0.3612103,0.6962012
1237657189833834737,2728,301,1,449,241,6,5.4280219684905,-0.879386080228899,23.28545,24.70399,23.49069,22.40621,22.64474,0.4634468,0.5909266,0.3411697,0.2058184,0.5864725
1237657189833834731,2728,301,1,449,235,3,5.42642328000773,-0.879761146909125,23.46583,20.96593,20.07676,19.71195,19.3358,0.6437637,0.03996996,0.02556974,0.02646785,0.06550086
1237657189833834738,2728,301,1,449,242,6,5.42737292273137,-0.88017900854347,23.89761,24.54951,23.57973,22.35561,22.80577,0.743078,0.6022436,0.4038599,0.2174248,0.6580572
1237657189833834745,2728,301,1,449,249,6,5.43053297758445,-0.877666670780494,23.86384,25.61118,23.48981,23.25797,22.70939,0.6769714,0.554086,0.3279297,0.4115308,0.5706506
1237657189833834736,2728,301,1,449,240,3,5.4307615870847,-0.87909279732632,23.3525,22.98398,22.57587,22.26337,22.39385,0.5264646,0.1978092,0.1755457,0.1957688,0.5920452
1237657189833834742,2728,301,1,449,246,3,5.4280249379101,-0.86986819952574,23.78982,24.70982,24.27012,22.45481,23.43224,0.734513,0.6502499,0.6344952,0.2421326,0.5735152
1237657189833835548,2728,301,1,449,1052,3,5.43186219415998,-0.871740036670691,24.67446,23.77833,22.12589,21.34569,20.39473,1.066133,0.4164636,0.1380168,0.1014513,0.1624423
1237657189833834740,2728,301,1,449,244,6,5.4238274759324,-0.872896155931412,23.89525,24.03608,25.19456,22.60095,22.25941,0.6839921,0.393806,0.5281346,0.2253594,0.491836
1237657189833834741,2728,301,1,449,245,6,5.42814074745399,-0.871697501377418,24.84158,22.95522,24.12163,23.67486,22.5598,0.8265998,0.1799189,0.5237856,0.527533,0.5891995
1237657189833834734,2728,301,1,449,238,6,5.42594751046624,-0.871791085647249,24.40203,24.57876,23.84802,22.51371,22.35281,0.7875258,0.5363617,0.4093975,0.2095511,0.506449
1237657189833834739,2728,301,1,449,243,6,5.42479855489216,-0.879977070492211,24.94923,25.06053,23.66103,22.49798,23.30475,0.789831,0.6061673,0.3689134,0.212238,0.5074757
1237657189833834729,2728,301,1,449,233,3,5.426597634975,-0.875560287698446,18.72238,16.65807,15.6323,15.20263,14.8744,0.04972719,0.005110492,0.003521097,0.003425906,0.007057613
1237657189833834990,2728,301,1,449,494,3,5.43527979018904,-0.862841772755455,21.61457,20.41374,19.94787,19.56342,19.38029,0.1662733,0.0290572,0.02675748,0.02747117,0.08151358
1237657189833834771,2728,301,1,449,275,6,5.43970010639043,-0.861325399175747,20.56899,19.50628,19.22576,19.06966,19.13623,0.05375351,0.01262235,0.01224267,0.01386946,0.0435021
1237657189833835299,2728,301,1,449,803,6,5.437131640404,-0.878691610093724,23.51858,20.41933,19.47204,19.14565,18.89927,0.5276271,0.022546,0.01408868,0.01455566,0.03665686
1237657189833835314,2728,301,1,449,818,3,5.44440473960327,-0.872000496441388,22.36379,21.96684,21.27219,20.96512,20.92937,0.2399496,0.0809745,0.05843244,0.0647509,0.2237604
1237657189833835711,2728,301,1,449,1215,3,5.4363985263501,-0.871581567848127,24.15638,24.0768,23.8757,22.30362,22.70829,0.8595943,0.4459355,0.4733225,0.202442,0.6190373
1237657189833834993,2728,301,1,449,497,3,5.43846161750128,-0.872890915854782,21.20545,20.41097,20.25406,20.06845,20.06483,0.1709543,0.04102347,0.05255647,0.06581203,0.2337885
1237657189833835719,2728,301,1,449,1223,3,5.4473043502822,-0.86256500586285,23.97486,23.90821,23.03559,21.59335,21.41217,0.780147,0.4137136,0.2644451,0.1134468,0.3395589
1237657189833835569,2728,301,1,449,1073,3,5.44580819957486,-0.868780256622932,25.75999,22.8446,21.64937,20.80786,20.55622,0.7660233,0.2313523,0.155534,0.07765948,0.2267959
1237657189833835298,2728,301,1,449,802,3,5.43613413434855,-0.869919335664258,25.18569,22.65237,22.11574,21.91434,21.52191,0.8476152,0.1534291,0.1292193,0.156108,0.3870279
1237657189833835715,2728,301,1,449,1219,6,5.4410120235417,-0.869956963342171,23.3546,25.23174,25.14852,22.30334,22.75718,0.4781176,0.583474,0.5306879,0.1735338,0.5506988
1237663783126042038,4263,301,2,152,1462,6,5.4362555300144,-0.816243042607977,25.77785,25.13301,24.92862,25.35483,20.89985,0.4264586,0.5213414,0.5690485,0.369884,0.1760835
1237663783126041948,4263,301,2,152,1372,6,5.43780810056241,-0.815685579643067,23.2897,23.69866,23.53481,22.54707,22.0676,0.3834632,0.2584173,0.3077071,0.1892637,0.3775968
1237663783126040769,4263,301,2,152,193,6,5.44465562801461,-0.813330057355523,19.80389,19.11257,18.84057,18.78498,18.57441,0.03140175,0.0098299,0.01010905,0.01162171,0.02586286
1237663783126040770,4263,301,2,152,194,6,5.44383110305874,-0.813314953659826,23.21597,23.79255,22.40804,22.39424,22.98086,0.3877513,0.2932259,0.1311563,0.1799156,0.4881635
1237663783126041328,4263,301,2,152,752,3,5.45206256437693,-0.810710498842943,26.19048,22.22717,21.64238,21.40751,21.10056,0.6041521,0.1525492,0.1365501,0.1590102,0.4101486
1237663783126040778,4263,301,2,152,202,3,5.44914093785188,-0.810130599484321,19.87477,18.4155,17.58441,17.13337,16.83147,0.08199434,0.01250665,0.009515359,0.009054456,0.02124678
1237663783126040965,4263,301,2,152,389,3,5.41704790857182,-0.836704594501978,23.60946,22.22978,21.65603,22.59591,22.76229,1.311038,0.2077073,0.1898085,0.748374,1.556295
1237663783126041936,4263,301,2,152,1360,3,5.42287482336207,-0.828875287287086,25.34018,23.11146,22.59157,20.74917,20.1963,1.362335,0.3971232,0.3873173,0.1099348,0.2333905
1237663783126040964,4263,301,2,152,388,3,5.41919762189979,-0.835684570061461,21.38431,20.33999,19.59195,19.36787,19.02871,0.1528377,0.03155908,0.02565384,0.03036605,0.0731471
1237663783126040756,4263,301,2,152,180,3,5.42620910136129,-0.82492857470677,24.91211,23.90197,23.98424,22.04848,21.94555,0.7198367,0.3327812,0.4815797,0.1514634,0.405065
1237663783126041251,4263,301,2,152,675,3,5.43186351988673,-0.82638077097732,24.47563,22.67027,21.73608,21.37908,21.43859,1.255271,0.2086731,0.1368452,0.1441008,0.5000994
1237663783126041326,4263,301,2,152,750,6,5.45162505612587,-0.834516963289287,25.39581,23.24513,22.35946,22.06411,22.06384,0.5981539,0.2061741,0.1360383,0.1523639,0.4395417
1237663783126041962,4263,301,2,152,1386,3,5.45373587933596,-0.82010603786656,22.6258,23.07864,22.67521,21.81838,22.16046,0.3054497,0.2126573,0.2289359,0.168619,0.567813
1237663783126040975,4263,301,2,152,399,6,5.44424132120816,-0.83759007973024,22.59747,24.83666,25.27886,23.6271,23.49352,0.2498664,0.5381942,0.5538867,0.4748138,0.4448263
1237663783126041291,4263,301,2,152,715,3,5.44177985890476,-0.836949795207048,26.02259,22.83138,22.48257,21.82445,22.42491,0.4304143,0.1721095,0.1876426,0.1538381,0.6224818
1237663783126041759,4263,301,2,152,1183,3,5.44621262029272,-0.829074865581942,26.16155,23.88711,22.57546,21.08023,20.5599,0.3653438,0.3708546,0.1859068,0.07199637,0.1562425
1237663783126041964,4263,301,2,152,1388,3,5.45481411941836,-0.828408974706372,23.06894,23.66901,22.91928,22.15591,21.87947,0.4068136,0.3251582,0.2563212,0.1867651,0.458125
1237663783126041946,4263,301,2,152,1370,3,5.43644948533905,-0.830057425437618,24.50985,24.27655,23.52009,22.29982,21.18944,0.7036901,0.4006794,0.3282827,0.1664024,0.2255771
1237663783126041261,4263,301,2,152,685,6,5.43489313755125,-0.832597214227399,25.77017,23.55084,23.69978,24.32454,22.52526,0.4009357,0.2296192,0.345806,0.5001637,0.4546369
1237663783126041947,4263,301,2,152,1371,3,5.43751981982809,-0.830953772297518,23.10257,24.09889,22.63319,23.79866,23.3602,0.4675467,0.5016197,0.2434778,0.7246333,0.6602575
1237663783126040775,4263,301,2,152,199,6,5.44751691274433,-0.819038440679588,21.08708,18.46392,17.10557,16.62796,16.27759,0.07274393,0.007597785,0.005614182,0.006102775,0.007634416
1237663783126040776,4263,301,2,152,200,3,5.4474795443733,-0.819995223577932,21.68391,20.65235,20.34621,20.27131,20.34833,0.1841189,0.03890323,0.04398856,0.06366256,0.2046936
1237663783126041316,4263,301,2,152,740,6,5.45003808345665,-0.817388030273805,24.42374,23.26514,23.42191,23.12502,21.70372,0.6971716,0.1933461,0.3081903,0.3245093,0.3266997
1237663783126040972,4263,301,2,152,396,6,5.44009034478361,-0.816568277842354,22.34604,21.68826,21.26052,21.13166,21.39822,0.1899731,0.05108641,0.04856305,0.05829202,0.2427607
1237663783126041285,4263,301,2,152,709,3,5.44027159959713,-0.819782490288385,22.78383,22.65289,21.86366,21.85574,21.9826,0.4634475,0.2019515,0.153843,0.2145873,0.7191545
1237663783126040974,4263,301,2,152,398,6,5.44370061877858,-0.818898906016109,22.73266,25.16102,23.98197,23.84831,22.98524,0.257799,0.4861765,0.4121413,0.4493233,0.4581118
1237663783126040759,4263,301,2,152,183,3,5.43452415443651,-0.827042374159488,20.98484,19.14508,18.20739,17.80717,17.44529,0.1021306,0.01254533,0.008796508,0.008673742,0.01787837
1237663783126041270,4263,301,2,152,694,3,5.43824341258531,-0.825602450204311,21.9394,23.30371,22.80534,20.71958,20.77687,0.4057565,0.6627781,0.6566654,0.152102,0.5406684
1237663783126041271,4263,301,2,152,695,3,5.43787777181956,-0.82561541104256,23.91063,21.50784,21.27365,22.36074,21.90981,1.695786,0.1206418,0.1597412,0.5596895,1.134978
1237663783126041951,4263,301,2,152,1375,6,5.44473567268063,-0.825086351624852,24.33743,24.60783,23.78708,22.48919,21.94787,0.7094892,0.4890564,0.4131481,0.203536,0.3937415
1237657189833834955,2728,301,1,449,459,6,5.37690676067814,-0.878290755167122,22.35954,25.54877,24.72152,24.40331,22.87651,0.2166327,0.5332608,0.5613064,0.57157,0.5505362
1237657189833835499,2728,301,1,449,1003,3,5.38574578474936,-0.874018860266902,22.69754,22.92079,22.09973,21.8487,21.19357,0.3531136,0.2007745,0.131431,0.1551819,0.3120727
1237657189833835189,2728,301,1,449,693,3,5.3873499046959,-0.871732720489604,23.04941,20.99691,20.09939,19.70697,19.46202,0.5622305,0.04686226,0.03063565,0.03135921,0.09013216
1237657189833834854,2728,301,1,449,358,3,5.40440611819037,-0.880932240115072,21.54645,19.68155,18.47015,17.99078,17.63844,0.1883738,0.01970348,0.01072049,0.0100722,0.02345434
1237657189833834711,2728,301,1,449,215,3,5.41142947176161,-0.869718932110547,21.63252,19.42482,18.40365,17.97333,17.652,0.1589993,0.0138025,0.008841787,0.008477211,0.01894866
1237657189833834965,2728,301,1,449,469,6,5.39970007537414,-0.878351545589021,22.32747,25.25417,24.08534,24.30829,23.46095,0.2342687,0.6625848,0.5551613,0.6821147,0.5506321
1237657189833835222,2728,301,1,449,726,3,5.39654037459547,-0.88023301751023,25.00174,23.00642,21.66392,20.68697,20.11049,0.9372844,0.2162431,0.08969823,0.0568568,0.1285338
1237657189833835221,2728,301,1,449,725,6,5.39727861323115,-0.879014331015851,22.88596,21.43038,21.026,20.90166,20.74295,0.3262884,0.0469285,0.04142058,0.05295709,0.1717827
1237657189833835242,2728,301,1,449,746,3,5.40814213502341,-0.872812603233194,21.52165,19.77191,18.94943,18.60288,18.28177,0.1997347,0.02286285,0.01614862,0.0168916,0.04339092
1237657189833834970,2728,301,1,449,474,6,5.40778323051029,-0.845739095496034,22.98006,24.72655,25.1771,23.77744,23.16179,0.3664581,0.5528254,0.529828,0.4987194,0.5179142
1237657189833834694,2728,301,1,449,198,3,5.39453428207759,-0.859445596994254,22.69785,21.91056,21.07009,20.79255,20.54913,0.3263462,0.08063583,0.05320359,0.06170039,0.1710965
1237657189833834692,2728,301,1,449,196,6,5.3936467968262,-0.859194371402397,22.56161,19.53484,18.11221,17.06629,16.50722,0.2490062,0.01296304,0.007483653,0.005940444,0.008389978
1237657189833834971,2728,301,1,449,475,6,5.40907351096962,-0.854505939343527,22.51978,26.36329,25.11515,24.09465,22.79802,0.2484936,0.3321964,0.5336642,0.5526385,0.5463355
1237657189833835516,2728,301,1,449,1020,3,5.40202432619162,-0.852181630210279,22.8373,22.59266,21.88268,22.04501,21.79662,0.4955364,0.2004998,0.1729577,0.2684883,0.6887676
1237657189833834969,2728,301,1,449,473,6,5.40374630041606,-0.863218288984415,22.3539,25.35467,25.92101,24.15924,22.82884,0.2193242,0.5675153,0.3519884,0.5612777,0.5499101
1237657189833835237,2728,301,1,449,741,3,5.40652220508133,-0.860591080071006,22.23314,21.14013,20.14334,19.78955,19.32278,0.3469121,0.07893776,0.0448406,0.0420773,0.1005945
1237657189833834693,2728,301,1,449,197,6,5.3920112298847,-0.86075816981716,24.65567,21.5615,20.18564,18.79668,18.06087,0.7959216,0.05262175,0.02235886,0.0118994,0.01996231
1237657189833834912,2728,301,1,449,416,3,5.39908041766631,-0.861257803977833,22.44514,20.29484,19.46745,19.0564,18.77514,0.30919,0.02522234,0.01738077,0.01733804,0.04524758
